audio_path,session,dialog,name,start_time,end_time,discrete_emotion,V,A,D,transcription
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M014.wav,Session1,Ses01F_impro03,Ses01F_impro03_M014,73.4100,76.9975,hap,4.3333,3.6667,2.6667,Is that your phone?
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M015.wav,Session1,Ses01F_impro03,Ses01F_impro03_M015,78.3200,80.5000,hap,4.0000,3.0000,2.6667,He loves you.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M016.wav,Session1,Ses01F_impro03,Ses01F_impro03_M016,80.7175,82.5225,neu,3.6667,2.6667,2.6667,How much did he win at the slot?
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M017.wav,Session1,Ses01F_impro03,Ses01F_impro03_M017,84.6925,87.3600,sur,3.6667,3.6667,2.3333,Really? Penny slots?
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M018.wav,Session1,Ses01F_impro03,Ses01F_impro03_M018,87.6425,89.0800,sur,3.0000,2.6667,2.6667,Wow.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M019.wav,Session1,Ses01F_impro03,Ses01F_impro03_M019,89.1200,93.9100,neu,3.0000,3.0000,2.3333,I'm a big fan of the Wheel of Fortune quarters. But it just costs so much.  I don't know.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M020.wav,Session1,Ses01F_impro03,Ses01F_impro03_M020,97.0300,101.6500,neu,3.3333,3.0000,2.6667,"But the pennies always get you because you end up spending like, you know, fifty bucks."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M021.wav,Session1,Ses01F_impro03,Ses01F_impro03_M021,101.6700,104.3500,neu,3.0000,3.3333,2.6667,"like, wait, but it's just pennies.  You're like, wait a minute I'm on to you."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M022.wav,Session1,Ses01F_impro03,Ses01F_impro03_M022,105.2900,106.9500,exc,4.0000,3.3333,2.6667,Awesome.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M023.wav,Session1,Ses01F_impro03,Ses01F_impro03_M023,107.7100,111.4000,hap,4.6667,4.3333,3.6667,[LAUGHTER] Cat babies.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M024.wav,Session1,Ses01F_impro03,Ses01F_impro03_M024,117.3600,119.5800,neu,3.6667,2.6667,2.3333,That's fair enough.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F000.wav,Session1,Ses01F_impro04,Ses01F_impro04_F000,7.2455,11.6400,neu,3.0000,3.0000,3.0000,"Uh, what?  Craig's List?  Oh the internet thing?"
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F001.wav,Session1,Ses01F_impro04,Ses01F_impro04_F001,11.7448,16.1500,neu,2.5000,2.5000,3.0000,I don't know.  Isn't that-- that's all like escort services and things like that.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F002.wav,Session1,Ses01F_impro04,Ses01F_impro04_F002,18.6000,30.8976,fru,2.5000,3.5000,3.0000,"I don't know.  I mean I've been looking for so long that I just figured that--  I mean, I think things like Monster are a lot more reliable than just some random free board."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F003.wav,Session1,Ses01F_impro04,Ses01F_impro04_F003,35.0090,37.8000,xxx,2.5000,3.0000,2.5000,What kind of a job?
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F004.wav,Session1,Ses01F_impro04,Ses01F_impro04_F004,40.2300,41.9500,xxx,2.5000,2.5000,2.0000,Really?
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F005.wav,Session1,Ses01F_impro04,Ses01F_impro04_F005,43.3500,45.7596,neu,3.0000,2.0000,2.5000,He just...
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F006.wav,Session1,Ses01F_impro04,Ses01F_impro04_F006,46.2735,49.8300,neu,3.0000,3.5000,3.5000,you know what?  I heard about that job.  I applied for that.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F007.wav,Session1,Ses01F_impro04,Ses01F_impro04_F007,50.1100,54.3100,fru,3.0000,3.5000,4.0000,Yeah.  I saw a posting at the theatre.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F008.wav,Session1,Ses01F_impro04,Ses01F_impro04_F008,54.3700,55.6700,xxx,2.0000,3.5000,3.5000,He got it?
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F009.wav,Session1,Ses01F_impro04,Ses01F_impro04_F009,58.7100,60.0937,neu,2.5000,2.5000,2.5000,Yeah.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F010.wav,Session1,Ses01F_impro04,Ses01F_impro04_F010,60.6771,66.5275,xxx,2.0000,3.5000,3.0000,What did he do?  What was so great?  I don't understand why they would pick him over me.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F011.wav,Session1,Ses01F_impro04,Ses01F_impro04_F011,69.4300,70.9400,xxx,2.5000,3.0000,3.0000,A resume?
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F012.wav,Session1,Ses01F_impro04,Ses01F_impro04_F012,72.1300,74.7300,xxx,2.5000,2.5000,4.0000,No.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F013.wav,Session1,Ses01F_impro04,Ses01F_impro04_F013,76.4900,80.7269,neu,3.0000,3.5000,3.5000,I just- I mean I call people up and I tell them what I'm good at.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F014.wav,Session1,Ses01F_impro04,Ses01F_impro04_F014,85.4900,86.9800,neu,2.5000,3.0000,2.5000,Yeah.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F015.wav,Session1,Ses01F_impro04,Ses01F_impro04_F015,87.2203,93.3300,xxx,2.0000,4.0000,3.5000,I don't like- I don't like sending things in the mail.  I don't want my information out there.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F016.wav,Session1,Ses01F_impro04,Ses01F_impro04_F016,97.4100,101.0475,fru,2.0000,4.0000,3.5000,I'm there in front of them.  I'm telling them what I'm good at.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F017.wav,Session1,Ses01F_impro04,Ses01F_impro04_F017,102.7800,105.4150,fru,2.0000,4.5000,4.0000,Why?  It's a piece of paper.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F018.wav,Session1,Ses01F_impro04,Ses01F_impro04_F018,106.1700,111.8600,fru,2.0000,4.5000,3.5000,"I just don't want this paper trail, you know.  I just don't want things following me around, like-."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F019.wav,Session1,Ses01F_impro04,Ses01F_impro04_F019,114.9200,122.3100,fru,3.0000,3.5000,3.0000,"It's just-- You know, I've had this problem before.  You're not the first person to tell me that I need a resume but..."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F020.wav,Session1,Ses01F_impro04,Ses01F_impro04_F020,122.4000,129.9300,xxx,2.0000,3.0000,3.5000,..I just-..I just think it's kind of prejudiced and they are really discriminating against people who just aren't that way.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F021.wav,Session1,Ses01F_impro04,Ses01F_impro04_F021,133.7400,137.4400,fru,2.0000,2.0000,3.0000,"That's baloney, that's baloney."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F022.wav,Session1,Ses01F_impro04,Ses01F_impro04_F022,138.1300,139.8900,fru,2.0000,2.0000,2.5000,Please.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F023.wav,Session1,Ses01F_impro04,Ses01F_impro04_F023,148.5500,152.8500,fru,2.0000,2.5000,3.0000,you think that you're better than me because I don't have a car?
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F024.wav,Session1,Ses01F_impro04,Ses01F_impro04_F024,153.1800,155.2925,fru,2.5000,2.5000,3.5000,"You know, you're riding the bus, too."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F025.wav,Session1,Ses01F_impro04,Ses01F_impro04_F025,157.1625,159.7000,fru,2.5000,2.5000,3.0000,Why?  What choice?
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F026.wav,Session1,Ses01F_impro04,Ses01F_impro04_F026,161.0787,163.7800,fru,2.5000,2.0000,3.5000,You're saving the environment. mmhmm
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F027.wav,Session1,Ses01F_impro04,Ses01F_impro04_F027,164.3925,167.5650,fru,2.5000,2.0000,3.0000,Interesting.  That's fantastic.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F028.wav,Session1,Ses01F_impro04,Ses01F_impro04_F028,170.8300,172.8400,ang,2.0000,3.5000,3.5000,I'm not frustrated.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F029.wav,Session1,Ses01F_impro04,Ses01F_impro04_F029,175.2700,178.4300,ang,1.5000,4.0000,4.0000,Who do you think you are?
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F030.wav,Session1,Ses01F_impro04,Ses01F_impro04_F030,180.3025,183.4875,ang,1.5000,3.5000,4.0000,You are so high and mighty.  I just--
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F031.wav,Session1,Ses01F_impro04,Ses01F_impro04_F031,184.4700,188.8700,ang,1.5000,3.0000,3.5000,Oh.  I'm saving the environment. I'm riding this car because I- I want to.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F032.wav,Session1,Ses01F_impro04,Ses01F_impro04_F032,189.1200,192.0200,ang,2.0000,3.5000,3.5000,"The bus, I'm riding the bus because I want to."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F033.wav,Session1,Ses01F_impro04,Ses01F_impro04_F033,193.5875,199.4325,ang,1.5000,3.5000,4.5000,I can not-- you are not here by choice.  Nobody would ride this bus by choice.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M000.wav,Session1,Ses01F_impro04,Ses01F_impro04_M000,2.7418,6.6575,neu,3.0000,2.5000,2.5000,"Have you tried, uh, Craig's List?"
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M001.wav,Session1,Ses01F_impro04,Ses01F_impro04_M001,10.4600,12.1300,neu,3.0000,2.5000,2.0000,Yeah.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M002.wav,Session1,Ses01F_impro04,Ses01F_impro04_M002,15.6400,18.9000,neu,3.0000,2.5000,3.0000,No.  There's regular jobs on there.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M003.wav,Session1,Ses01F_impro04,Ses01F_impro04_M003,26.9100,28.7100,neu,3.0000,2.5000,2.5000,Uh huh.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M004.wav,Session1,Ses01F_impro04,Ses01F_impro04_M004,30.8800,35.5225,neu,3.0000,3.0000,3.0000,I'm just saying I have a friend that got a good job on it so I was just recommending it.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M005.wav,Session1,Ses01F_impro04,Ses01F_impro04_M005,37.1900,40.5300,neu,3.0000,3.0000,3.0000,He's like a manager for a theatre.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M006.wav,Session1,Ses01F_impro04,Ses01F_impro04_M006,40.5400,43.5760,neu,3.0000,3.5000,2.5000,He's like a house manager. Yeah.  It's a good job.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M007.wav,Session1,Ses01F_impro04,Ses01F_impro04_M007,49.3900,50.5800,neu,3.5000,3.0000,2.5000,You did?
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M008.wav,Session1,Ses01F_impro04,Ses01F_impro04_M008,55.2100,56.3300,neu,3.0000,3.0000,2.5000,Yeah.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M009.wav,Session1,Ses01F_impro04,Ses01F_impro04_M009,56.3500,59.0245,neu,3.0000,3.0000,3.0000,You've been looking for a job for a long time; that was a long time ago.  Right?
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M010.wav,Session1,Ses01F_impro04,Ses01F_impro04_M010,59.8000,61.5500,neu,3.0000,2.5000,2.0000,Hmm.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M011.wav,Session1,Ses01F_impro04,Ses01F_impro04_M011,65.9700,69.7700,neu,3.0000,3.0000,2.5000,I don't know.  He had a really good resume I guess and--
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M012.wav,Session1,Ses01F_impro04,Ses01F_impro04_M012,70.3800,72.7264,neu,3.0000,3.0000,2.5000,Yeah.  Do you have a resume?
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M013.wav,Session1,Ses01F_impro04,Ses01F_impro04_M013,73.7473,77.1500,neu,3.0000,2.0000,3.0000,It's kind of helpful when getting a job.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M014.wav,Session1,Ses01F_impro04,Ses01F_impro04_M014,80.1435,87.8100,neu,3.5000,3.5000,3.5000,Well maybe we should sit down some time and you can just tell me all the stuff that you have done and I'll write it out.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M015.wav,Session1,Ses01F_impro04,Ses01F_impro04_M015,92.3700,99.2700,neu,2.5000,3.5000,3.0000,"No.  You can- or you can just bring it in person.  But they need, generally, something to see, you know, what kind of what that you've done, what kind of--"
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M016.wav,Session1,Ses01F_impro04,Ses01F_impro04_M016,100.4850,103.4700,neu,3.0000,2.5000,2.5000,"Yeah.  But the piece of paper helps, too."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M017.wav,Session1,Ses01F_impro04,Ses01F_impro04_M017,104.9700,107.7800,neu,3.0000,3.5000,3.0000,"No.  But it has an outline, you know."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M018.wav,Session1,Ses01F_impro04,Ses01F_impro04_M018,111.6600,117.7250,neu,3.0000,3.5000,3.0000,"I know.  Okay.  Well, um. Maybe--"
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M019.wav,Session1,Ses01F_impro04,Ses01F_impro04_M019,118.4600,119.7700,neu,3.0000,2.5000,2.5000,Yeah.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M020.wav,Session1,Ses01F_impro04,Ses01F_impro04_M020,121.5000,123.4200,neu,3.0000,2.5000,2.5000,"Okay, yeah.  I would imagine."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M021.wav,Session1,Ses01F_impro04,Ses01F_impro04_M021,129.4300,139.1600,neu,3.5000,3.5000,3.0000,"Well, sometimes you have to do things that you don't necessarily like to do to have a job. But the job affords you money, you won't have to be taking the bus right now."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M022.wav,Session1,Ses01F_impro04,Ses01F_impro04_M022,139.5219,141.8225,neu,3.0000,2.5000,2.5000,maybe get a car.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M023.wav,Session1,Ses01F_impro04,Ses01F_impro04_M023,144.9125,149.5100,neu,2.5000,2.5000,2.0000,"I just, you know, think you should try a little harder maybe."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M024.wav,Session1,Ses01F_impro04,Ses01F_impro04_M024,151.8400,154.0300,neu,3.0000,2.5000,3.0000,I didn't say that.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M025.wav,Session1,Ses01F_impro04,Ses01F_impro04_M025,154.6000,157.8000,neu,3.0000,3.5000,3.5000,"I am riding the bus, but by choice."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M026.wav,Session1,Ses01F_impro04,Ses01F_impro04_M026,158.9500,161.3500,neu,3.5000,3.0000,3.0000,"To save the environment, carpool."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M027.wav,Session1,Ses01F_impro04,Ses01F_impro04_M027,162.1200,164.7825,neu,3.5000,3.5000,3.5000,Yes.  One less car at a time.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M028.wav,Session1,Ses01F_impro04,Ses01F_impro04_M028,165.4700,166.7100,neu,3.0000,2.5000,2.0000,Mmhmm.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M029.wav,Session1,Ses01F_impro04,Ses01F_impro04_M029,167.0500,171.4300,fru,2.5000,3.5000,3.5000,"You know, you don't have to take out your frustration on me, you know, just because..."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M030.wav,Session1,Ses01F_impro04,Ses01F_impro04_M030,171.7500,175.2600,fru,2.5000,2.5000,3.0000,...you can't get a job and refuse to have a resume.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M031.wav,Session1,Ses01F_impro04,Ses01F_impro04_M031,178.0033,180.8650,neu,3.0000,2.5000,2.5000,I don't think I'm anyone.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M032.wav,Session1,Ses01F_impro04,Ses01F_impro04_M032,182.8200,185.5400,neu,2.5000,2.0000,1.5000,I- I-I didn't-- okay.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M033.wav,Session1,Ses01F_impro04,Ses01F_impro04_M033,186.1200,187.4625,xxx,2.5000,3.5000,2.0000,What?  No.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M034.wav,Session1,Ses01F_impro04,Ses01F_impro04_M034,188.0100,190.7100,fru,2.5000,2.0000,2.0000,What? Oh.  So now you're...
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M035.wav,Session1,Ses01F_impro04,Ses01F_impro04_M035,191.2800,195.1300,fru,2.0000,3.5000,3.0000,you know what?  You don't have to take your anger and your hurt out on me.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M036.wav,Session1,Ses01F_impro04,Ses01F_impro04_M036,200.2150,202.0825,xxx,2.5000,3.0000,3.5000,Why not?
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F000.wav,Session1,Ses01F_impro05,Ses01F_impro05_F000,4.2400,5.2300,fru,4.0000,2.0000,1.5000,Hi.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F001.wav,Session1,Ses01F_impro05,Ses01F_impro05_F001,5.2600,7.1600,fru,2.0000,2.5000,2.5000,Yeah. This is the fourth line that I have been in.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F002.wav,Session1,Ses01F_impro05,Ses01F_impro05_F002,7.3500,8.8500,fru,2.5000,2.5000,3.5000,I need my bag.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F003.wav,Session1,Ses01F_impro05,Ses01F_impro05_F003,9.2000,13.0200,fru,2.0000,3.0000,3.5000,"I flew in over three hours ago, I've been in four different lines."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F004.wav,Session1,Ses01F_impro05,Ses01F_impro05_F004,13.0400,22.7400,fru,2.0000,3.5000,3.5000,I waited the entire baggage- I waited for the whole baggage carousel four times.  They told me to go to the next one.  I waited through that for three planes and now I'm here.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F005.wav,Session1,Ses01F_impro05,Ses01F_impro05_F005,25.3500,26.7600,fru,2.5000,3.0000,3.0000,Nash.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F006.wav,Session1,Ses01F_impro05,Ses01F_impro05_F006,28.2400,29.9100,xxx,2.5000,2.5000,2.5000,No G.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F007.wav,Session1,Ses01F_impro05,Ses01F_impro05_F007,32.1900,33.5000,fru,2.5000,3.0000,3.5000,Yes.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F008.wav,Session1,Ses01F_impro05,Ses01F_impro05_F008,33.7800,35.9000,ang,2.5000,2.5000,3.5000,Flight seven fourteen.
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F009.wav,Session1,Ses01F_impro05,Ses01F_impro05_F009,36.7100,44.0300,ang,2.5000,2.5000,3.5000,"Am I going to be getting, like, free tickets, free mileage. When can I expect my bag here?"
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F010.wav,Session1,Ses01F_impro05,Ses01F_impro05_F010,69.5500,73.7600,xxx,2.0000,4.0000,3.5000,"Oh, Are you kidding me?"
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F011.wav,Session1,Ses01F_impro05,Ses01F_impro05_F011,73.8700,75.5375,ang,2.0000,4.5000,3.5000,Is this a joke?
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F012.wav,Session1,Ses01F_impro05,Ses01F_impro05_F012,75.6100,80.7300,ang,2.5000,3.5000,3.0000,"Are there candid cameras?  Is this that movie? There's that show, right?  Airplane, airline."
/tmp/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F013.wav,Session1,Ses01F_impro05,Ses01F_impro05_F013,82.7500,86.0600,xxx,2.0000,2.5000,3.0000,So you'll give me money and then I'll get my bag?
